MONITORING_ITER,TIME_SEC,ACCURACY
151,3.599000,0.676667
152,3.613000,0.660000
153,3.628000,0.656667
154,3.643000,0.623333
155,3.659000,0.646667
156,3.673000,0.663333
157,3.687000,0.660000
158,3.701000,0.646667
159,3.715000,0.646667
160,3.729000,0.653333
161,3.743000,0.683333
162,3.761000,0.646667
163,3.775000,0.663333
164,3.787000,0.643333
165,3.800000,0.653333
166,3.812000,0.680000
LOSS_FUNCTION,CROSS_ENTROPY,COMBINE_LOSS,AVG,REGULARIZER,NONE
FILTER_ENABLED,N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS,TOTAL_MESSAGES_SENT,TOTAL_MESSAGES_SENT_PBEST,TOTAL_MESSAGES_SENT_CURRENT_WEIGHTS,TOTAL_BYTES_SENT,LOSS_THRESHOLD_DIFF,LOSS_THRESHOLD_MIN,LOSS_THRESHOLD_MAX,PBEST_DEBOUNCE_MS,MONITORING_THRESHOLD_MIN,MONITORING_THRESHOLD_MAX,INDEPENDENT_DATA_PROCESSING,ENABLE_NEIGHBORHOODS
0,12,3.833,3.395,3.833,0.683333,0.636422,2420,279,2141,1781120,0.000000,0.000000,0.000000,75,0,0,true,true
