MONITORING_ITER,TIME_SEC,ACCURACY
161,213.409000,0.610000
162,214.951000,0.606667
163,216.581000,0.643333
164,218.112000,0.606667
165,219.780000,0.640000
166,221.359000,0.610000
167,222.841000,0.613333
168,224.412000,0.646667
LOSS_FUNCTION,CROSS_ENTROPY,COMBINE_LOSS,AVG,REGULARIZER,NONE
FILTER_ENABLED,N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS,TOTAL_MESSAGES_SENT,TOTAL_MESSAGES_SENT_PBEST,TOTAL_MESSAGES_SENT_CURRENT_WEIGHTS,TOTAL_BYTES_SENT,LOSS_THRESHOLD_DIFF,LOSS_THRESHOLD_MIN,LOSS_THRESHOLD_MAX,PBEST_DEBOUNCE_MS,MONITORING_THRESHOLD_MIN,MONITORING_THRESHOLD_MAX,INDEPENDENT_DATA_PROCESSING,ENABLE_NEIGHBORHOODS
0,20,224.448,220.207,224.448,0.650000,0.683976,4691,504,4187,17337936,0.000000,0.000000,0.000000,75,0,0,true,true
